p_elec_hp,p_heat_hp,python_schicht_1,python_schicht_2,python_schicht_3,python_mittel,TRNSYS_schicht_1,TRNSYS_schicht_2,TRNSYS_schicht_3,TRNSYS_mittel
0.0,0.0,60.369978362967274,57.15172159817334,53.80614460928542,57.109281523475346,60.76061850414274,55.71702782556367,51.99775993485984,56.15846875485543
0.0,0.0,58.79975760745692,55.53946906442872,52.18404011017734,55.507755594021,62.62774531003605,59.0073277105244,54.53744615573324,58.72417305876456
0.0,0.0,57.69409888093607,54.4128836030072,51.0582460587549,54.38840951423273,63.67178393562893,61.0999776014801,56.52870823020369,60.43348992243759
0.0,0.0,56.83973333245197,53.54703839774611,50.19535047453586,53.52737406824465,63.646378235531,61.07236641587128,55.8556610825658,60.19146857798936
0.0,0.0,56.23101355059176,52.93284665942204,49.58425649480405,52.91603890160595,63.03029733108133,59.91244273746975,54.49083291107711,59.14452432654273
5.21171593192976,9.224737199515674,60.89315935553718,57.15739838836763,53.65307208969854,57.23454327786779,62.39987180668797,58.90570815633359,53.68110146818873,58.32889381040343
0.0,0.0,60.1388477184506,56.46336306387153,53.06076504428608,56.554325275536065,61.6625408502951,57.818943930068485,52.17985594365457,57.22044690800606
0.0,0.0,59.30514510609525,55.69696235644775,52.36190372327526,55.78800372860608,60.78286243543606,56.62569562510463,51.29924893583202,56.23593566545757
0.0,0.0,58.26947418029141,54.735405427144634,51.44022141673395,54.81503367472333,59.66438404206673,55.391144062833,51.17574156605241,55.41042322365072
0.0,0.0,56.91576119499395,53.455451031972274,50.17339822686991,53.51487015127871,58.190623411545594,53.975316769927325,49.975723461779275,54.04722121441739
0.0,0.0,55.303497521867165,51.901170421247414,48.61285791247968,51.93917528519808,60.13856698624311,55.617549052015455,50.883959052158175,55.546691696805595
0.0,0.0,53.76863137093317,50.40113948846048,47.10148784160777,50.4237529003338,60.5404044017927,55.981687261219136,52.05259062906505,56.19156076402563
0.0,0.0,52.32074222702285,48.97334022567971,45.663388663893244,48.985823705531935,61.4499371622256,57.447592182632526,53.58579853314148,57.49444262599987
0.0,0.0,51.00697982625119,47.670817983242834,44.35335167338841,47.67704982762748,63.20901747628368,60.03843150974495,54.63172083499382,59.29305660700748
0.0,0.0,49.78176532267197,46.4520478394246,43.12932532086726,46.45437949432127,62.90162165169776,59.270917706124266,51.53217221056052,57.901570522794174
0.0,0.0,48.635257024994985,45.309302287329345,41.98304774113627,45.30920235115354,61.40229847301998,56.61617752379188,49.35638935341568,55.79162178340918
0.0,0.0,47.50667142076775,44.18289808625419,40.85416824360213,44.181245916874694,59.713533423499435,54.63371448098575,50.124648263003,54.82396538916273
0.0,0.0,46.335542380080405,43.012859291300906,39.68231145960107,43.01023771032746,57.99568738087508,53.149410838840026,49.03396400528628,53.39302074166713
6.412246663189561,15.902371724710111,55.94018028240545,49.682659330702435,45.43921884597691,50.3540194863616,56.291852702929205,51.64849514756398,47.398227074196086,51.779524974896425
0.0,0.0,53.810365639944244,48.36621364265705,44.98498860614959,49.05385596291696,54.614580326136846,50.38797285722087,47.81306190638288,50.93853836324686
